"date","raw_name","series_id","country","arrivals","year","month","period","unit","source","indexed_arrivals","zscore_arrivals"
2025-06-01,"Visitor Arrivals: Japan","japan","Japan",35118,2025,6,"recovery","Person","Singapore Tourism Board",65.7923824868389,-0.192110836243183
2025-07-01,"Visitor Arrivals: Japan","japan","Japan",56097,2025,7,"recovery","Person","Singapore Tourism Board",105.095827790996,0.51989919637914
2025-08-01,"Visitor Arrivals: Japan","japan","Japan",92867,2025,8,"recovery","Person","Singapore Tourism Board",173.983176274425,1.76784280186667
2025-09-01,"Visitor Arrivals: Japan","japan","Japan",59315,2025,9,"recovery","Person","Singapore Tourism Board",111.124641699608,0.629115473846066
2025-10-01,"Visitor Arrivals: Japan","japan","Japan",54862,2025,10,"recovery","Person","Singapore Tourism Board",102.782097157952,0.477984310527166
2025-11-01,"Visitor Arrivals: Japan","japan","Japan",53018,2025,11,"recovery","Person","Singapore Tourism Board",99.3274256702325,0.415400464769238
2025-12-01,"Visitor Arrivals: Japan","japan","Japan",42592,2025,12,"recovery","Person","Singapore Tourism Board",79.7946681154804,0.0615505863136234
2017-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1154,2017,1,"pre_covid","Person","Singapore Tourism Board",100,1.10767521262133
2017-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",508,2017,2,"pre_covid","Person","Singapore Tourism Board",44.0207972270364,-0.0568333875649932
2017-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",703,2017,3,"pre_covid","Person","Singapore Tourism Board",60.9185441941074,0.29468236636122
2017-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",436,2017,4,"pre_covid","Person","Singapore Tourism Board",37.7816291161178,-0.186623819783903
2017-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",314,2017,5,"pre_covid","Person","Singapore Tourism Board",27.209705372617,-0.406546496599277
2017-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",576,2017,6,"pre_covid","Person","Singapore Tourism Board",49.9133448873484,0.065746465086199
2017-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1604,2017,7,"pre_covid","Person","Singapore Tourism Board",138.994800693241,1.91886541398952
2017-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",2124,2017,8,"pre_covid","Person","Singapore Tourism Board",184.055459272097,2.85624075779275
2017-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",555,2017,9,"pre_covid","Person","Singapore Tourism Board",48.0935875216638,0.0278909223556837
2017-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",343,2017,10,"pre_covid","Person","Singapore Tourism Board",29.7227036395147,-0.354269794733327
2017-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",422,2017,11,"pre_covid","Person","Singapore Tourism Board",36.5684575389948,-0.211860848270913
2017-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",726,2017,12,"pre_covid","Person","Singapore Tourism Board",62.9116117850953,0.336143198875593
2018-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1173,2018,1,"pre_covid","Person","Singapore Tourism Board",101.646447140381,1.14192546556799
2018-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",566,2018,2,"pre_covid","Person","Singapore Tourism Board",49.0467937608319,0.047720016166906
2018-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",624,2018,3,"pre_covid","Person","Singapore Tourism Board",54.0727902946274,0.152273419898805
2018-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",511,2018,4,"pre_covid","Person","Singapore Tourism Board",44.2807625649913,-0.0514254528892053
2018-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",280,2018,5,"pre_covid","Person","Singapore Tourism Board",24.263431542461,-0.467836422924873
2018-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",751,2018,6,"pre_covid","Person","Singapore Tourism Board",65.0779896013865,0.381209321173826
2018-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1634,2018,7,"pre_covid","Person","Singapore Tourism Board",141.59445407279,1.97294476074739
2018-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",2347,2018,8,"pre_covid","Person","Singapore Tourism Board",203.379549393414,3.25823056869298
2018-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",385,2018,9,"pre_covid","Person","Singapore Tourism Board",33.3622183708839,-0.278558709272297
2018-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",370,2018,10,"pre_covid","Person","Singapore Tourism Board",32.0623916811092,-0.305598382651236
2018-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",375,2018,11,"pre_covid","Person","Singapore Tourism Board",32.4956672443674,-0.29658515819159
2018-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",778,2018,12,"pre_covid","Person","Singapore Tourism Board",67.4176776429809,0.429880733255917
2019-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1174,2019,1,"pre_covid","Person","Singapore Tourism Board",101.733102253033,1.14372811045992
2019-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",662,2019,2,"pre_covid","Person","Singapore Tourism Board",57.3656845753899,0.220773925792118
2019-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",522,2019,3,"pre_covid","Person","Singapore Tourism Board",45.2339688041594,-0.031596359077983
2019-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",514,2019,4,"pre_covid","Person","Singapore Tourism Board",44.5407279029463,-0.0460175182134174
2019-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",130,2019,5,"pre_covid","Person","Singapore Tourism Board",11.265164644714,-0.738233156714267
2019-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",932,2019,6,"pre_covid","Person","Singapore Tourism Board",80.7625649913345,0.707488046613029
2019-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1663,2019,7,"pre_covid","Person","Singapore Tourism Board",144.107452339688,2.02522146261334
2019-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",2110,2019,8,"pre_covid","Person","Singapore Tourism Board",182.842287694974,2.83100372930574
2019-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",382,2019,9,"pre_covid","Person","Singapore Tourism Board",33.1022530329289,-0.283966643948085
2019-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",357,2019,10,"pre_covid","Person","Singapore Tourism Board",30.9358752166378,-0.329032766246317
2019-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",450,2019,11,"pre_covid","Person","Singapore Tourism Board",38.9948006932409,-0.161386791296892
2019-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",729,2019,12,"pre_covid","Person","Singapore Tourism Board",63.1715771230503,0.341551133551381
2020-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1127,2020,1,"pre_covid","Person","Singapore Tourism Board",97.6603119584055,1.05900380053924
2020-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",125,2020,2,"covid_shock","Person","Singapore Tourism Board",10.8318890814558,-0.747246381173914
2020-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",16,2020,3,"covid_shock","Person","Singapore Tourism Board",1.38648180242634,-0.943734674394207
2020-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2020,4,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2020-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2020,5,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2020-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2020,6,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2020-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2020,7,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2020-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",6,2020,8,"covid_shock","Person","Singapore Tourism Board",0.519930675909879,-0.9617611233135
2020-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",3,2020,9,"covid_shock","Person","Singapore Tourism Board",0.259965337954939,-0.967169057989288
2020-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2020,10,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2020-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2020,11,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2020-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1,2020,12,"covid_shock","Person","Singapore Tourism Board",0.0866551126516464,-0.970774347773147
2021-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2021,1,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2021-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",5,2021,2,"covid_shock","Person","Singapore Tourism Board",0.433275563258232,-0.963563768205429
2021-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2021,3,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2021-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2021,4,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2021-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2021,5,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2021-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2021,6,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2021-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",0,2021,7,"covid_shock","Person","Singapore Tourism Board",0,-0.972576992665076
2021-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",7,2021,8,"covid_shock","Person","Singapore Tourism Board",0.606585788561525,-0.959958478421571
2021-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",5,2021,9,"covid_shock","Person","Singapore Tourism Board",0.433275563258232,-0.963563768205429
2021-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",4,2021,10,"covid_shock","Person","Singapore Tourism Board",0.346620450606586,-0.965366413097359
2021-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",16,2021,11,"covid_shock","Person","Singapore Tourism Board",1.38648180242634,-0.943734674394207
2021-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1,2021,12,"covid_shock","Person","Singapore Tourism Board",0.0866551126516464,-0.970774347773147
2022-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",2,2022,1,"recovery","Person","Singapore Tourism Board",0.173310225303293,-0.968971702881217
2022-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",4,2022,2,"recovery","Person","Singapore Tourism Board",0.346620450606586,-0.965366413097359
2022-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",4,2022,3,"recovery","Person","Singapore Tourism Board",0.346620450606586,-0.965366413097359
2022-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",52,2022,4,"recovery","Person","Singapore Tourism Board",4.50606585788562,-0.878839458284752
2022-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",115,2022,5,"recovery","Person","Singapore Tourism Board",9.96533795493934,-0.765272830093207
2022-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",281,2022,6,"recovery","Person","Singapore Tourism Board",24.3500866551127,-0.466033778032943
2022-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",747,2022,7,"recovery","Person","Singapore Tourism Board",64.7313691507799,0.373998741606109
2022-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1053,2022,8,"recovery","Person","Singapore Tourism Board",91.2478336221837,0.925608078536473
2022-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",468,2022,9,"recovery","Person","Singapore Tourism Board",40.5545927209705,-0.128939183242165
2022-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",222,2022,10,"recovery","Person","Singapore Tourism Board",19.2374350086655,-0.572389826656772
2022-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",229,2022,11,"recovery","Person","Singapore Tourism Board",19.844020797227,-0.559771312413267
2022-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",476,2022,12,"recovery","Person","Singapore Tourism Board",41.2478336221837,-0.114518024106731
2023-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",672,2023,1,"recovery","Person","Singapore Tourism Board",58.2322357019064,0.238800374711411
2023-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",359,2023,2,"recovery","Person","Singapore Tourism Board",31.1091854419411,-0.325427476462458
2023-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",205,2023,3,"recovery","Person","Singapore Tourism Board",17.7642980935875,-0.60303478981957
2023-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",308,2023,4,"recovery","Person","Singapore Tourism Board",26.6897746967071,-0.417362365950853
2023-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",305,2023,5,"recovery","Person","Singapore Tourism Board",26.4298093587522,-0.42277030062664
2023-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",967,2023,6,"recovery","Person","Singapore Tourism Board",83.7954939341421,0.770580617830554
2023-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1511,2023,7,"recovery","Person","Singapore Tourism Board",130.935875216638,1.75121943904009
2023-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",2157,2023,8,"recovery","Person","Singapore Tourism Board",186.915077989601,2.91572803922642
2023-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",521,2023,9,"recovery","Person","Singapore Tourism Board",45.1473136915078,-0.0333990039699123
2023-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",473,2023,10,"recovery","Person","Singapore Tourism Board",40.9878682842288,-0.119925958782519
2023-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",269,2023,11,"recovery","Person","Singapore Tourism Board",23.3102253032929,-0.487665516736095
2023-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",512,2023,12,"recovery","Person","Singapore Tourism Board",44.367417677643,-0.049622807997276
2024-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",955,2024,1,"recovery","Person","Singapore Tourism Board",82.7556325823224,0.748948879127402
2024-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",510,2024,2,"recovery","Person","Singapore Tourism Board",44.1941074523397,-0.0532280977811346
2024-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",176,2024,3,"recovery","Person","Singapore Tourism Board",15.2512998266898,-0.65531149168552
2024-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",313,2024,4,"recovery","Person","Singapore Tourism Board",27.1230502599653,-0.408349141491206
2024-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",218,2024,5,"recovery","Person","Singapore Tourism Board",18.8908145580589,-0.579600406224489
2024-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1030,2024,6,"recovery","Person","Singapore Tourism Board",89.2547660311958,0.8841472460221
2024-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1242,2024,7,"recovery","Person","Singapore Tourism Board",107.625649913345,1.26630796311111
2024-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1957,2024,8,"recovery","Person","Singapore Tourism Board",169.584055459272,2.55519906084056
2024-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",598,2024,9,"recovery","Person","Singapore Tourism Board",51.8197573656846,0.105404652708644
2024-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",352,2024,10,"recovery","Person","Singapore Tourism Board",30.5025996533795,-0.338045990705963
2024-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",352,2024,11,"recovery","Person","Singapore Tourism Board",30.5025996533795,-0.338045990705963
2024-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",530,2024,12,"recovery","Person","Singapore Tourism Board",45.9272097053726,-0.0171751999425487
2025-01-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",754,2025,1,"recovery","Person","Singapore Tourism Board",65.3379549393414,0.386617255849614
2025-02-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",496,2025,2,"recovery","Person","Singapore Tourism Board",42.9809358752166,-0.0784651262681448
2025-03-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",243,2025,3,"recovery","Person","Singapore Tourism Board",21.0571923743501,-0.534534283926257
2025-04-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",324,2025,4,"recovery","Person","Singapore Tourism Board",28.0762564991335,-0.388520047679984
2025-05-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",370,2025,5,"recovery","Person","Singapore Tourism Board",32.0623916811092,-0.305598382651236
2025-06-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",956,2025,6,"recovery","Person","Singapore Tourism Board",82.842287694974,0.750751524019332
2025-07-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1234,2025,7,"recovery","Person","Singapore Tourism Board",106.932409012132,1.25188680397568
2025-08-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",1946,2025,8,"recovery","Person","Singapore Tourism Board",168.630849220104,2.53536996702934
2025-09-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",513,2025,9,"recovery","Person","Singapore Tourism Board",44.4540727902946,-0.0478201631053467
2025-10-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",293,2025,10,"recovery","Person","Singapore Tourism Board",25.3899480069324,-0.444402039329792
2025-11-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",347,2025,11,"recovery","Person","Singapore Tourism Board",30.0693240901213,-0.34705921516561
2025-12-01,"Visitor Arrivals: Kuwait","kuwait","Kuwait",448,2025,12,"recovery","Person","Singapore Tourism Board",38.8214904679376,-0.164992081080751
